order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount,shipping_cost,sales_channel,returned
ORD-100912,2025-02-07,CUS-0153,STR-106,PRD-004-S,3,25.0,0.1,7.99,Phone,No
ORD-100912,2025-12-06,CUS-0058,STR-106,PRD-015-S,1,44.0,0,4.99,Store,No
ORD-100913,2025-01-14,CUS-0215,STR-107,PRD-007-S,4,49.0,0,7.99,Phone,No
ORD-100913,2025-10-17,CUS-0108,STR-105,PRD-010-S,1,59.0,0,0,Online,No
ORD-100914,2025-03-19,CUS-0218,STR-107,PRD-002-T,1,110.98,0.1,0,Phone,No
ORD-100914,2025-05-17,CUS-0021,STR-102,PRD-019-T,1,16.81,0,0,Phone,No
ORD-100915,2025-01-04,CUS-0193,STR-105,PRD-006-T,4,147.44,0.15,0,Phone,No
ORD-100915,2025-04-03,CUS-0013,STR-105,PRD-017-T,4,9.44,0.05,0,Phone,No
ORD-100916,2025-07-21,CUS-0140,STR-105,PRD-013-T,1,17.94,0,4.99,Phone,No
ORD-100916,2025-09-21,CUS-0223,STR-104,PRD-007-S,5,46.55,0.1,0,Phone,No
ORD-100917,2025-02-25,CUS-0079,STR-105,PRD-014-S,1,35.0,0.1,11.99,Phone,No
ORD-100917,2025-03-25,CUS-0058,STR-105,PRD-005-T,2,68.15,0.1,4.99,Online,No
ORD-100918,2025-03-31,CUS-0117,STR-102,PRD-005-S,2,55.0,0,0,Online,No
ORD-100918,2025-01-08,CUS-0108,STR-104,PRD-018-T,1,34.22,0,4.99,Online,No
ORD-100919,2025-07-02,CUS-0066,STR-107,PRD-005-T,1,64.9,0.15,11.99,Phone,No
ORD-100919,2025-04-24,CUS-0099,STR-104,PRD-017-T,2,9.44,0,4.99,Store,No
ORD-100920,2025-02-02,CUS-0094,STR-103,PRD-014-T,4,41.3,0,0,Online,No
ORD-100920,2025-08-09,CUS-0076,STR-103,PRD-014-T,1,39.23,0.05,4.99,Phone,Yes
ORD-100921,2025-08-03,CUS-0023,STR-104,PRD-015-T,2,51.92,0,0,Online,No
ORD-100921,2025-10-26,CUS-0143,STR-102,PRD-002-T,3,122.66,0,4.99,Phone,No
ORD-100922,2025-04-17,CUS-0073,STR-106,PRD-012-S,1,20.9,0.15,0,Online,No
ORD-100922,2025-06-26,CUS-0059,STR-104,PRD-003-T,1,49.56,0.15,0,Phone,No
ORD-100923,2025-08-10,CUS-0041,STR-103,PRD-013-T,1,18.88,0,4.99,Phone,No
ORD-100923,2025-09-04,CUS-0120,STR-105,PRD-019-T,1,16.81,0,11.99,Store,No
ORD-100924,2025-05-11,CUS-0229,STR-105,PRD-005-S,3,55.0,0.05,0,Online,No
ORD-100924,2025-04-21,CUS-0002,STR-102,PRD-004-T,2,29.5,0.15,7.99,Store,No
ORD-100925,2025-09-22,CUS-0111,STR-107,PRD-010-T,1,69.62,0.1,11.99,Online,No
ORD-100925,2025-02-13,CUS-0031,STR-107,PRD-015-S,1,44.0,0,0,Online,No
ORD-100926,2025-06-24,CUS-0043,STR-106,PRD-015-T,1,51.92,0.15,7.99,Store,Yes
ORD-100926,2025-06-30,CUS-0202,STR-101,PRD-014-S,1,36.75,0,0,Store,No
ORD-100927,2025-11-23,CUS-0069,STR-105,PRD-015-S,1,44.0,0.15,0,Store,No
ORD-100927,2025-05-13,CUS-0214,STR-107,PRD-020-T,1,66.91,0.1,0,Phone,No
ORD-100928,2025-08-28,CUS-0127,STR-106,PRD-011-S,2,35.7,0.05,0,Store,No
ORD-100928,2025-02-09,CUS-0145,STR-105,PRD-007-S,1,46.55,0,0,Store,No
ORD-100929,2025-11-20,CUS-0173,STR-104,PRD-016-S,1,11.4,0.15,0,Store,No
ORD-100929,2025-10-03,CUS-0115,STR-102,PRD-007-T,3,57.82,0.1,4.99,Online,Yes
ORD-100930,2025-04-03,CUS-0127,STR-104,PRD-008-T,1,20.18,0.15,4.99,Store,No
ORD-100930,2025-08-28,CUS-0234,STR-102,PRD-017-S,1,8.0,0.1,4.99,Phone,No
ORD-100931,2025-05-29,CUS-0042,STR-107,PRD-004-S,1,26.25,0.15,0,Online,No
ORD-100931,2025-09-29,CUS-0132,STR-105,PRD-012-S,1,23.1,0.05,11.99,Online,No
ORD-100932,2025-05-12,CUS-0211,STR-107,PRD-013-S,1,16.0,0.05,4.99,Store,No
ORD-100932,2025-06-22,CUS-0141,STR-101,PRD-008-S,1,18.9,0.15,0,Online,No
ORD-100933,2025-12-13,CUS-0157,STR-102,PRD-001-T,1,211.87,0.05,11.99,Online,No
ORD-100933,2025-07-10,CUS-0241,STR-103,PRD-002-T,2,122.66,0.15,4.99,Online,No
ORD-100934,2025-04-24,CUS-0235,STR-105,PRD-010-S,1,59.0,0,11.99,Phone,No
ORD-100934,2025-02-03,CUS-0215,STR-101,PRD-008-T,1,20.18,0.05,11.99,Phone,No
ORD-100935,2025-03-29,CUS-0238,STR-106,PRD-020-S,1,54.0,0.15,0,Online,No
ORD-100935,2025-07-17,CUS-0216,STR-104,PRD-007-T,2,57.82,0.05,0,Online,No
ORD-100936,2025-09-28,CUS-0063,STR-102,PRD-010-S,1,59.0,0.05,11.99,Phone,No
ORD-100936,2025-11-02,CUS-0152,STR-105,PRD-015-T,2,51.92,0.1,4.99,Online,No
ORD-100937,2025-12-12,CUS-0095,STR-104,PRD-013-S,5,16.0,0.05,0,Phone,No
ORD-100937,2025-04-06,CUS-0108,STR-101,PRD-001-T,1,223.02,0,7.99,Phone,No
ORD-100938,2025-01-03,CUS-0123,STR-105,PRD-015-T,2,54.52,0,4.99,Online,No
ORD-100938,2025-05-05,CUS-0086,STR-106,PRD-004-S,1,25.0,0,7.99,Store,No
ORD-100939,2025-03-22,CUS-0047,STR-107,PRD-016-T,1,14.16,0.15,11.99,Store,No
ORD-100939,2025-12-02,CUS-0218,STR-102,PRD-002-S,2,94.05,0.05,0,Store,No
ORD-100940,2025-11-17,CUS-0203,STR-106,PRD-011-T,1,42.13,0.15,11.99,Online,No
ORD-100940,2025-09-16,CUS-0078,STR-104,PRD-002-S,4,99.0,0.15,0,Online,No
ORD-100941,2025-09-17,CUS-0167,STR-105,PRD-007-T,3,54.93,0,7.99,Store,No
ORD-100941,2025-03-24,CUS-0188,STR-101,PRD-008-T,1,21.24,0.05,11.99,Phone,No
ORD-100942,2025-08-01,CUS-0174,STR-104,PRD-017-S,2,8.0,0.05,0,Store,No
ORD-100942,2025-08-05,CUS-0090,STR-105,PRD-015-T,1,54.52,0.15,4.99,Online,No
ORD-100943,2025-12-31,CUS-0147,STR-103,PRD-006-T,1,140.42,0,4.99,Online,No
ORD-100943,2025-03-07,CUS-0227,STR-107,PRD-001-S,2,198.45,0.1,4.99,Store,No
ORD-100944,2025-08-22,CUS-0078,STR-107,PRD-012-T,60,24.66,0,0,Phone,No
ORD-100944,2025-06-03,CUS-0146,STR-101,PRD-008-T,1,20.18,0.15,0,Store,No
ORD-100945,2025-07-09,CUS-0071,STR-101,PRD-004-T,1,28.02,0.1,7.99,Store,No
ORD-100945,2025-06-23,CUS-0234,STR-106,PRD-001-T,2,234.17,0.05,11.99,Phone,No
ORD-100946,2025-05-14,CUS-0138,STR-105,PRD-015-S,3,44.0,0.15,0,Online,No
ORD-100946,2025-04-18,CUS-0195,STR-103,PRD-011-S,1,35.7,0,0,Phone,Yes
ORD-100947,2025-01-13,CUS-0162,STR-104,PRD-010-S,1,56.05,0.05,11.99,Store,No
ORD-100947,2025-12-30,CUS-0197,STR-104,PRD-020-T,2,60.53,0,11.99,Phone,No
ORD-100948,2025-03-17,CUS-0079,STR-107,PRD-012-S,1,22.0,0.15,4.99,Phone,Yes
ORD-100948,2025-11-21,CUS-0038,STR-106,PRD-013-T,1,18.88,0.1,11.99,Store,No
ORD-100949,2025-09-24,CUS-0091,STR-105,PRD-017-S,3,8.4,0,0,Store,No
ORD-100949,2025-06-17,CUS-0138,STR-107,PRD-017-T,1,8.97,0.15,0,Store,No
ORD-100950,2025-07-31,CUS-0237,STR-105,PRD-011-T,1,40.12,0.05,11.99,Store,Yes
ORD-100950,2025-10-08,CUS-0237,STR-101,PRD-018-S,1,30.45,0,11.99,Store,No
ORD-100951,2025-05-08,CUS-0153,STR-103,PRD-008-T,1,22.3,0.1,11.99,Store,No
ORD-100951,2025-04-09,CUS-0112,STR-104,PRD-013-S,5,15.2,0.1,7.99,Store,Yes
ORD-100952,2025-08-06,CUS-0216,STR-104,PRD-014-T,1,41.3,0,0,Online,No
ORD-100952,2025-06-16,CUS-0133,STR-103,PRD-012-T,1,24.66,0,4.99,Phone,No
ORD-100953,2025-11-17,CUS-0078,STR-107,PRD-020-S,3,56.7,0,0,Online,No
ORD-100953,2025-03-25,CUS-0212,STR-103,PRD-004-T,3,28.02,0.15,7.99,Online,No
ORD-100954,2025-12-16,CUS-0156,STR-104,PRD-009-T,1,110.27,0,0,Phone,No
ORD-100954,2025-05-28,CUS-0205,STR-105,PRD-005-T,3,61.66,0,4.99,Online,No
ORD-100955,2025-11-18,CUS-0192,STR-105,PRD-011-S,1,34.0,0.15,4.99,Phone,No
ORD-100955,2025-10-03,CUS-0226,STR-104,PRD-014-S,1,35.0,0,0,Phone,No
ORD-100956,2025-07-06,CUS-0145,STR-101,PRD-003-T,1,47.08,0,11.99,Store,No
ORD-100956,2025-04-13,CUS-0140,STR-105,PRD-016-T,1,14.16,0.1,11.99,Online,No
ORD-100957,2025-10-27,CUS-0238,STR-104,PRD-017-T,2,9.44,0,11.99,Store,No
ORD-100957,2025-03-14,CUS-0249,STR-107,PRD-008-T,2,22.3,0.15,11.99,Phone,No
ORD-100958,2025-05-21,CUS-0029,STR-102,PRD-017-S,2,8.0,0.1,4.99,Phone,Yes
ORD-100958,2025-05-20,CUS-0011,STR-105,PRD-006-T,1,140.42,0,0,Phone,No
ORD-100959,2025-08-03,CUS-0078,STR-106,PRD-008-S,4,17.1,0.1,7.99,Store,No
ORD-100959,2025-04-09,CUS-0224,STR-107,PRD-002-S,3,103.95,0,4.99,Phone,No
ORD-100960,2025-10-15,CUS-0131,STR-102,PRD-009-T,2,110.27,0.05,4.99,Online,No
ORD-100960,2025-12-22,CUS-0187,STR-103,PRD-020-T,1,63.72,0.1,4.99,Store,No
ORD-100961,2025-01-10,CUS-0214,STR-107,PRD-015-T,3,54.52,0,0,Phone,No
ORD-100961,2025-08-13,CUS-0086,STR-107,PRD-014-S,1,35.0,0,4.99,Store,No
ORD-100962,2025-02-10,CUS-0018,STR-105,PRD-015-T,2,54.52,0.15,11.99,Online,No
ORD-100962,2025-02-23,CUS-0232,STR-106,PRD-016-S,3,12.0,0,0,Store,No
ORD-100963,2025-08-17,CUS-0053,STR-107,PRD-004-S,2,25.0,0,0,Phone,No
ORD-100963,2025-07-13,CUS-0246,STR-101,PRD-015-T,3,49.32,0.1,0,Phone,Yes
ORD-100964,2025-08-25,CUS-0124,STR-103,PRD-001-S,1,189.0,0.1,7.99,Phone,No
ORD-100964,2025-02-12,CUS-0188,STR-104,PRD-010-T,1,73.1,0.15,4.99,Online,No
ORD-100965,2025-05-07,CUS-0073,STR-103,PRD-001-T,1,211.87,0,0,Online,No
ORD-100965,2025-05-06,CUS-0149,STR-103,PRD-009-S,1,93.45,0,4.99,Online,No
ORD-100966,2025-09-26,CUS-0019,STR-102,PRD-011-S,3,35.7,0,0,Store,No
ORD-100966,2025-10-14,CUS-0237,STR-105,PRD-007-S,1,49.0,0.05,7.99,Online,No
ORD-100967,2025-07-05,CUS-0245,STR-105,PRD-014-S,3,36.75,0.05,0,Phone,No
ORD-100967,2025-06-23,CUS-0063,STR-106,PRD-007-S,2,51.45,0.15,4.99,Store,No
ORD-100968,2025-08-24,CUS-0111,STR-107,PRD-016-T,4,14.16,0.1,7.99,Online,No
ORD-100968,2025-06-28,CUS-0117,STR-107,PRD-018-T,1,32.51,0.05,0,Online,No
ORD-100969,2025-11-29,CUS-0010,STR-103,PRD-017-T,3,9.44,0,4.99,Online,No
ORD-100969,2025-07-06,CUS-0109,STR-106,PRD-014-S,1,36.75,0.1,0,Store,No
ORD-100970,2025-01-29,CUS-0037,STR-104,PRD-010-S,3,59.0,0.15,4.99,Store,No
ORD-100970,2025-08-10,CUS-0022,STR-103,PRD-005-S,1,57.75,0,0,Phone,No
ORD-100971,2025-08-09,CUS-0062,STR-104,PRD-012-S,4,23.1,0.1,7.99,Store,No
ORD-100971,2025-04-23,CUS-0235,STR-102,PRD-004-T,3,30.98,0.1,7.99,Store,No
ORD-100972,2025-01-02,CUS-0137,STR-105,PRD-017-S,1,8.0,0.1,0,Phone,No
ORD-100972,2025-10-08,CUS-0190,STR-102,PRD-015-S,1,41.8,0.05,0,Store,No
ORD-100973,2025-08-14,CUS-0138,STR-106,PRD-019-T,2,16.81,0.15,4.99,Store,No
ORD-100973,2025-10-13,CUS-0190,STR-103,PRD-003-T,1,52.04,0,7.99,Phone,No
ORD-100974,2025-09-15,CUS-0024,STR-103,PRD-014-T,3,39.23,0.15,11.99,Phone,No
ORD-100974,2025-03-27,CUS-0178,STR-104,PRD-006-T,5,133.4,0.05,0,Phone,No
ORD-100975,2025-04-09,CUS-0102,STR-103,PRD-018-S,1,27.55,0.1,0,Store,No
ORD-100975,2025-08-13,CUS-0082,STR-106,PRD-010-S,1,59.0,0,11.99,Phone,No
ORD-100976,2025-09-15,CUS-0072,STR-105,PRD-010-S,2,59.0,0.15,0,Store,No
ORD-100976,2025-04-07,CUS-0044,STR-101,PRD-015-S,4,46.2,0.15,7.99,Store,No
ORD-100977,2025-12-11,CUS-0130,STR-101,PRD-003-S,1,39.9,0.1,7.99,Phone,No
ORD-100977,2025-08-14,CUS-0035,STR-101,PRD-009-T,1,110.27,0,7.99,Online,Yes
ORD-100978,2025-01-18,CUS-0187,STR-106,PRD-005-T,1,61.66,0.1,4.99,Phone,No
ORD-100978,2025-09-29,CUS-0182,STR-101,PRD-016-S,2,12.0,0.1,7.99,Store,No
ORD-100979,2025-04-08,CUS-0086,STR-104,PRD-012-S,1,23.1,0.05,4.99,Phone,No
ORD-100979,2025-11-09,CUS-0165,STR-106,PRD-018-T,1,32.51,0.1,0,Phone,No
ORD-100980,2025-11-15,CUS-0187,STR-102,PRD-017-T,1,9.91,0,0,Online,No
ORD-100980,2025-04-24,CUS-0082,STR-106,PRD-015-T,1,51.92,0,7.99,Phone,No
ORD-100981,2025-12-19,CUS-0024,STR-102,PRD-011-S,2,34.0,0.1,0,Phone,No
ORD-100981,2025-07-27,CUS-0089,STR-103,PRD-013-S,2,16.0,0,0,Store,No
ORD-100982,2025-06-12,CUS-0134,STR-101,PRD-001-S,1,198.45,0.05,4.99,Store,No
ORD-100982,2025-03-20,CUS-0143,STR-101,PRD-003-S,1,42.0,0.15,0,Phone,No
ORD-100983,2025-12-16,CUS-0026,STR-106,PRD-005-S,3,57.75,0.15,4.99,Phone,No
ORD-100983,2025-09-11,CUS-0221,STR-103,PRD-020-S,3,54.0,0,11.99,Phone,No
ORD-100984,2025-06-07,CUS-0124,STR-105,PRD-019-T,1,18.59,0,7.99,Online,No
ORD-100984,2025-05-07,CUS-0212,STR-106,PRD-010-T,1,69.62,0.15,7.99,Online,No
ORD-100985,2025-07-09,CUS-0038,STR-107,PRD-010-T,1,73.1,0.1,0,Phone,No
ORD-100985,2025-08-11,CUS-0094,STR-101,PRD-014-T,1,39.23,0.05,7.99,Store,No
ORD-100986,2025-02-11,CUS-0109,STR-106,PRD-008-S,1,17.1,0,0,Store,No
ORD-100986,2025-01-30,CUS-0221,STR-106,PRD-006-S,1,119.0,0,11.99,Store,No
ORD-100987,2025-08-24,CUS-0085,STR-103,PRD-019-S,1,15.75,0.15,0,Store,No
ORD-100987,2025-03-03,CUS-0165,STR-101,PRD-010-S,2,56.05,0.15,0,Phone,No
ORD-100988,2025-08-22,CUS-0041,STR-106,PRD-013-T,2,18.88,0.15,4.99,Phone,No
ORD-100988,2025-08-02,CUS-0113,STR-105,PRD-005-T,2,68.15,0,7.99,Online,No
ORD-100989,2025-08-12,CUS-0042,STR-105,PRD-005-S,2,57.75,0,4.99,Phone,No
ORD-100989,2025-02-02,CUS-0118,STR-103,PRD-011-S,2,32.3,0.05,4.99,Phone,No
ORD-100990,2025-03-02,CUS-0083,STR-105,PRD-015-T,1,49.32,0.15,0,Online,No
ORD-100990,2025-01-01,CUS-0122,STR-107,PRD-011-T,2,40.12,0.1,0,Phone,No
ORD-100991,2025-04-02,CUS-0017,STR-105,PRD-015-T,4,54.52,0.05,7.99,Online,No
ORD-100991,2025-03-28,CUS-0038,STR-101,PRD-012-T,4,24.66,0,7.99,Phone,No
ORD-100992,2025-04-10,CUS-0072,STR-107,PRD-006-S,1,113.05,0.05,0,Store,No
ORD-100992,2025-10-31,CUS-0064,STR-102,PRD-017-S,2,8.0,0.1,0,Phone,No
ORD-100993,2025-05-01,CUS-0190,STR-102,PRD-013-S,3,16.0,0,0,Phone,No
ORD-100993,2025-06-04,CUS-0234,STR-101,PRD-004-S,1,23.75,0.05,7.99,Phone,No
ORD-100994,2025-02-12,CUS-0173,STR-105,PRD-005-T,2,64.9,0,0,Store,No
ORD-100994,2025-06-18,CUS-0242,STR-101,PRD-004-T,1,29.5,0.1,11.99,Phone,No
ORD-100995,2025-03-01,CUS-0160,STR-107,PRD-013-T,2,18.88,0.1,11.99,Online,No
ORD-100995,2025-07-29,CUS-0214,STR-106,PRD-014-T,2,41.3,0,4.99,Online,No
ORD-100996,2025-07-05,CUS-0207,STR-104,PRD-006-T,1,147.44,0.1,0,Phone,No
ORD-100996,2025-03-05,CUS-0065,STR-105,PRD-013-S,3,16.8,0,7.99,Store,No
ORD-100997,2025-02-04,CUS-0097,STR-106,PRD-020-T,3,60.53,0.15,0,Phone,No
ORD-100997,2025-12-28,CUS-0105,STR-107,PRD-008-S,3,18.0,0.15,7.99,Store,No
ORD-100998,2025-05-03,CUS-0180,STR-104,PRD-002-S,2,94.05,0.05,0,Online,No
ORD-100998,2025-11-08,CUS-0152,STR-102,PRD-005-T,1,61.66,0.15,0,Store,No
ORD-100999,2025-09-01,CUS-0003,STR-103,PRD-019-S,1,15.0,0.05,11.99,Store,No
ORD-100999,2025-12-24,CUS-0221,STR-103,PRD-012-T,1,24.66,0,7.99,Store,No
ORD-101000,2025-10-22,CUS-0002,STR-102,PRD-012-T,1,25.96,0.1,4.99,Phone,No
ORD-101000,2025-05-20,CUS-0227,STR-102,PRD-013-T,1,18.88,0.15,7.99,Store,No
ORD-101001,2025-01-22,CUS-0165,STR-103,PRD-004-S,1,23.75,0.1,4.99,Online,No
ORD-101001,2025-05-10,CUS-0099,STR-106,PRD-009-T,3,110.27,0.05,0,Online,No
ORD-101002,2025-07-13,CUS-0012,STR-104,PRD-017-T,2,9.91,0.05,11.99,Store,No
ORD-101002,2025-03-16,CUS-0106,STR-103,PRD-001-S,2,189.0,0.1,4.99,Store,Yes
ORD-101003,2025-09-26,CUS-0007,STR-104,PRD-001-S,2,198.45,0,0,Store,No
ORD-101003,2025-07-07,CUS-0081,STR-104,PRD-020-T,3,63.72,0.15,0,Online,No
ORD-101004,2025-09-01,CUS-0093,STR-102,PRD-017-S,1,8.0,0,11.99,Store,No
ORD-101004,2025-07-19,CUS-0195,STR-106,PRD-011-T,2,42.13,0,0,Store,No
ORD-101005,2025-08-19,CUS-0063,STR-104,PRD-006-T,1,133.4,0.15,11.99,Store,No
ORD-101005,2025-12-04,CUS-0210,STR-105,PRD-015-S,3,46.2,0.05,0,Online,No
ORD-101006,2025-09-26,CUS-0031,STR-101,PRD-015-S,2,46.2,0.15,4.99,Store,No
ORD-101006,2025-12-18,CUS-0094,STR-103,PRD-001-S,2,189.0,0.15,7.99,Store,No
ORD-101007,2025-09-12,CUS-0192,STR-101,PRD-012-S,1,20.9,0,4.99,Online,No
ORD-101007,2025-01-18,CUS-0148,STR-107,PRD-004-T,1,29.5,0,7.99,Store,No
ORD-101008,2025-04-23,CUS-0117,STR-101,PRD-004-S,2,26.25,0.15,4.99,Online,No
ORD-101008,2025-08-13,CUS-0109,STR-106,PRD-011-S,3,34.0,0.1,4.99,Store,No
ORD-101009,2025-01-11,CUS-0225,STR-107,PRD-017-T,1,8.97,0.15,0,Store,No
ORD-101009,2025-07-05,CUS-0027,STR-107,PRD-006-T,1,147.44,0,0,Phone,No
ORD-101010,2025-08-22,CUS-0099,STR-107,PRD-018-T,2,34.22,0.1,11.99,Online,No
ORD-101010,2025-04-23,CUS-0049,STR-106,PRD-001-S,2,189.0,0,4.99,Phone,No
ORD-101011,2025-08-05,CUS-0119,STR-104,PRD-002-T,1,110.98,0.05,11.99,Phone,No
ORD-101011,2025-05-16,CUS-0166,STR-107,PRD-017-S,3,8.4,0,7.99,Online,No
ORD-101012,2025-09-03,CUS-0209,STR-103,PRD-005-S,1,52.25,0.1,7.99,Online,No
ORD-101012,2025-01-17,CUS-0081,STR-106,PRD-013-S,2,16.0,0.1,7.99,Online,No
ORD-101013,2025-02-10,CUS-0221,STR-101,PRD-007-T,1,57.82,0,0,Online,No
ORD-101013,2025-10-16,CUS-0058,STR-104,PRD-013-S,1,16.0,0.05,0,Phone,No
ORD-101014,2025-09-23,CUS-0130,STR-104,PRD-016-S,1,12.0,0,0,Store,No
ORD-101014,2025-09-04,CUS-0216,STR-104,PRD-015-S,4,44.0,0.1,4.99,Online,No
ORD-101015,2025-08-02,CUS-0182,STR-103,PRD-014-S,2,33.25,0.1,11.99,Store,Yes
ORD-101015,2025-10-20,CUS-0141,STR-104,PRD-009-T,3,110.27,0.15,0,Online,No
ORD-101016,2025-09-11,CUS-0085,STR-101,PRD-009-S,2,89.0,0.1,0,Store,No
ORD-101016,2025-10-09,CUS-0149,STR-104,PRD-001-T,4,223.02,0.15,0,Store,No
ORD-101017,2025-03-01,CUS-0050,STR-107,PRD-004-S,2,25.0,0,11.99,Online,No
ORD-101017,2025-01-20,CUS-0214,STR-103,PRD-004-S,1,25.0,0.1,11.99,Online,No
ORD-101018,2025-11-04,CUS-0091,STR-103,PRD-015-S,3,46.2,0.1,7.99,Online,No
ORD-101018,2025-03-27,CUS-0174,STR-103,PRD-003-S,1,42.0,0,7.99,Online,No
ORD-101019,2025-07-17,CUS-0011,STR-106,PRD-004-S,2,23.75,0.15,11.99,Store,No
ORD-101019,2025-10-16,CUS-0047,STR-102,PRD-014-S,3,35.0,0,0,Online,No
ORD-101020,2025-07-05,CUS-0062,STR-107,PRD-015-T,3,51.92,0,0,Online,No
ORD-101020,2025-06-08,CUS-0158,STR-107,PRD-018-T,1,35.93,0.05,0,Phone,No
ORD-101021,2025-11-14,CUS-0161,STR-105,PRD-001-S,1,189.0,0,0,Online,No
ORD-101021,2025-07-24,CUS-0124,STR-102,PRD-005-T,1,68.15,0,0,Online,No
ORD-101022,2025-04-13,CUS-0137,STR-101,PRD-013-S,2,16.0,,4.99,Phone,No
ORD-101022,2025-01-19,CUS-0200,STR-107,PRD-018-S,5,29.0,0,0,Phone,No
ORD-101023,2025-02-23,CUS-0249,STR-102,PRD-019-S,2,15.0,0.15,7.99,Online,No
ORD-101023,2025-11-21,CUS-0026,STR-102,PRD-007-T,2,60.71,0.15,0,Phone,No
ORD-101024,2025-02-19,CUS-0216,STR-105,PRD-019-S,1,15.0,0.05,11.99,Phone,No
ORD-101024,2025-12-01,CUS-0167,STR-105,PRD-016-S,1,12.0,0.1,0,Store,Yes
ORD-101025,2025-01-09,CUS-0222,STR-103,PRD-011-T,4,40.12,0.1,4.99,Online,No
ORD-101025,2025-11-26,CUS-0132,STR-106,PRD-003-S,1,42.0,0.05,0,Online,No
ORD-101026,2025-11-18,CUS-0049,STR-102,PRD-020-T,1,63.72,0.05,11.99,Phone,No
ORD-101026,2025-08-26,CUS-0093,STR-102,PRD-014-T,1,43.37,0.1,7.99,Phone,No
ORD-101027,2025-12-19,CUS-0081,STR-102,PRD-016-S,1,12.0,0.05,7.99,Store,No
ORD-101027,2025-06-10,CUS-0105,STR-102,PRD-011-T,3,42.13,0,7.99,Online,No
ORD-101028,2025-03-10,CUS-0168,STR-104,PRD-002-T,1,122.66,0.05,4.99,Online,No
ORD-101028,2025-01-25,CUS-0098,STR-107,PRD-008-T,1,20.18,0,7.99,Store,No
ORD-101029,2025-06-12,CUS-0150,STR-105,PRD-013-S,1,16.0,0,0,Phone,No
ORD-101029,2025-09-07,CUS-0122,STR-106,PRD-007-T,1,54.93,0.1,7.99,Store,No
ORD-101030,2025-01-30,CUS-0075,STR-106,PRD-016-T,2,14.16,0,11.99,Store,No
ORD-101030,2025-07-12,CUS-0165,STR-107,PRD-014-T,1,43.37,0.15,0,Store,No
ORD-101031,2025-02-06,CUS-0081,STR-103,PRD-020-T,1,63.72,0,7.99,Phone,No
ORD-101031,2025-09-15,CUS-0037,STR-105,PRD-004-T,1,28.02,0.05,0,Store,No
ORD-101032,2025-11-14,CUS-0159,STR-103,PRD-014-S,1,33.25,0,7.99,Online,No
ORD-101032,2025-06-15,CUS-0003,STR-101,PRD-005-S,2,57.75,0,11.99,Store,No
ORD-101033,2025-04-28,CUS-0122,STR-102,PRD-014-S,3,33.25,0,0,Online,No
ORD-101033,2025-09-01,CUS-0161,STR-104,PRD-018-T,1,32.51,0,4.99,Store,No
ORD-101034,2025-03-28,CUS-0078,STR-106,PRD-014-S,2,36.75,0.1,4.99,Phone,No
ORD-101034,2025-09-21,CUS-0069,STR-101,PRD-016-S,1,12.0,0,11.99,Phone,No
ORD-101035,2025-12-20,CUS-0105,STR-106,PRD-006-T,4,147.44,0.05,7.99,Online,No
ORD-101035,2025-07-15,CUS-0126,STR-102,PRD-007-S,1,46.55,0.15,0,Phone,No
ORD-101036,2025-07-13,CUS-0007,STR-106,PRD-018-S,1,29.0,0.1,0,Phone,No
ORD-101036,2025-08-08,CUS-0109,STR-107,PRD-017-T,1,9.44,0.1,4.99,Phone,No
ORD-101037,2025-05-10,CUS-0023,STR-105,PRD-019-S,4,15.0,0,11.99,Online,No
ORD-101037,2025-10-18,CUS-0170,STR-101,PRD-008-S,1,17.1,0,0,Online,No
ORD-101038,2025-01-19,CUS-0166,STR-104,PRD-006-S,2,119.0,0,7.99,Store,No
ORD-101038,2025-06-12,CUS-0077,STR-106,PRD-006-T,1,133.4,0.1,0,Online,No
ORD-101039,2025-05-24,CUS-0098,STR-107,PRD-015-T,1,51.92,0.05,7.99,Online,No
ORD-101039,2025-10-29,CUS-0050,STR-103,PRD-012-T,2,27.26,0,7.99,Online,No
ORD-101040,2025-03-30,CUS-0009,STR-105,PRD-013-T,3,18.88,0,11.99,Online,No
ORD-101040,2025-06-19,CUS-0181,STR-102,PRD-013-T,2,18.88,0.05,4.99,Store,No
ORD-101041,2025-02-10,CUS-0214,STR-103,PRD-017-S,1,8.4,0,11.99,Store,No
ORD-101041,2025-02-02,CUS-0167,STR-106,PRD-010-T,2,73.1,0,0,Phone,No
ORD-101042,2025-06-19,CUS-0071,STR-106,PRD-006-T,3,140.42,0.1,11.99,Online,No
ORD-101042,2025-07-10,CUS-0176,STR-106,PRD-015-T,3,51.92,0,11.99,Store,No
ORD-101043,2025-06-09,CUS-0046,STR-105,PRD-002-S,1,103.95,0,0,Phone,Yes
ORD-101043,2025-12-16,CUS-0118,STR-106,PRD-010-T,1,69.62,0.1,0,Phone,No
ORD-101044,2025-01-15,CUS-0190,STR-107,PRD-012-T,1,25.96,0,11.99,Online,No
ORD-101044,2025-03-05,CUS-0204,STR-101,PRD-001-S,1,198.45,0.05,7.99,Online,No
ORD-101045,2025-08-24,CUS-0031,STR-102,PRD-008-S,1,18.0,0.1,4.99,Store,No
ORD-101045,2025-06-01,CUS-0005,STR-104,PRD-020-T,2,63.72,0.05,11.99,Online,No
